Full Class Sched- ALL COLLEGES,   ,,,,,,,,,,,
Subject,Catalog,Section,Descr,Component,Name,Tot Enrl,Facil ID,Start Date,End Date,Mtg Pat,Mtg Start,Mtg End
GBM, 427,01,CROSS CULT NEG&GLB BUS,LEC,"Sennhauser,Tom E",31,MARK 105,1/23/17,5/12/17,M,6:30:00 PM,8:20:00 PM
GBM, 427,02,CROSS CULT NEG&GLB BUS,LEC,"Sennhauser,Tom E",34,MARK 306,1/23/17,5/12/17,W,4:30:00 PM,6:20:00 PM
GBM, 495,01,GLOBAL BUSINESS EXPERIENCE,ACT,"Ratiu,Catalin",2,ARR,1/23/17,5/12/17,,,
GBM, 498,01,IND STUDY  GLBL MGMT,SUP,"Pillai,Rajnandini",1,ARR,1/23/17,5/12/17,,,
GBST, 100,01,INTRO TO GLOBAL STUDIES,LEC,"Makey,Laura M",47,MARK 202,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GBST, 100,02,INTRO TO GLOBAL STUDIES,LEC,"Makey,Laura M",48,MARK 202,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GBST, 100,03,INTRO TO GLOBAL STUDIES,LEC,"Makey,Laura M",41,MARK 202,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
GBST, 100,04,INTRO TO GLOBAL STUDIES,LEC,"Randerson,Anne K",40,UNIV 101,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GBST, 300,01,PERSPECTIVES IN GLOBALIZATION,LEC,"Malik,Aditi",38,SBSB 1111,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GBST, 300,02,PERSPECTIVES IN GLOBALIZATION,LEC,"Bozonelos,Dino N",44,SBSB 1111,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GBST, 301,01,CONSTRUCTING GLOBAL IDENTITY,LEC,"Seleski,Patricia S",39,SBSB 1111,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GBST, 390-6,01,ST:POLITICS /CONFLICT IN SYRIA,LEC,"Greenwood,Scott",8,SBSB 1105,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GBST, 400,01,SENIOR SEMINAR IN GBST,LEC,"Greenwood,Scott",21,SBSB 1111,1/23/17,5/12/17,T,5:30:00 PM,8:20:00 PM
GBST, 498C,01,INDEPENDENT STUDY,ACT,"Matthews,Elizabeth G",1,INDEPSTUDY,1/23/17,5/12/17,,,
GEL, 101,01,"THE STDT,UNIV,COMMUNITY",LEC,"Anderson,Joan H",35,MARK 308,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEL, 101,02,"THE STDT,UNIV,COMMUNITY",LEC,"Pedersen,Joanne M",35,ACD 404,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEL, 101,03,"THE STDT,UNIV,COMMUNITY",LEC,"Snedden,Todd L",30,ACD 209,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEL, 101,04,"THE STDT,UNIV,COMMUNITY",LEC,"Galeai,Joshua K",34,ACD 406,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEL, 101,05,"THE STDT,UNIV,COMMUNITY",LEC,"Miller,Ileen K",35,ACD 404,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEL, 101,07,"THE STDT,UNIV,COMMUNITY",LEC,"Haro Jr,Silverio",29,MARK 308,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEL, 101,08,"THE STDT,UNIV,COMMUNITY",LEC,"Miller,Ileen K",34,ACD 404,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
GEO, 102,01,ORAL COMMUNICATION,LEC,"Mellow,Jennifer F",29,ACD 402,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEO, 102,02,ORAL COMMUNICATION,LEC,"Mellow,Jennifer F",28,ACD 402,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEO, 102,03,ORAL COMMUNICATION,LEC,"Mellow,Jennifer F",28,ACD 402,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEO, 102,04,ORAL COMMUNICATION,LEC,"McMurren-Pollack,Patricia J",29,ACD 402,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
GEO, 102,05,ORAL COMMUNICATION,LEC,"McMurren-Pollack,Patricia J",29,ACD 402,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
GEO, 102,06,ORAL COMMUNICATION,LEC,"Mellow,Jennifer F",28,ACD 402,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEO, 102,07,ORAL COMMUNICATION,LEC,"Mellow,Jennifer F",27,ACD 402,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
GEO, 102,08,ORAL COMMUNICATION,LEC,"Sperla,Michael J",29,SBSB 2101,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
GEO, 102,09,ORAL COMMUNICATION,LEC,"Metzger,Teresa R",29,ACD 402,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEO, 102,10,ORAL COMMUNICATION,LEC,"Metzger,Teresa R",27,ACD 402,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEO, 102,11,ORAL COMMUNICATION,LEC,"Metzger,Teresa R",29,ACD 402,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEO, 102,12,ORAL COMMUNICATION,LEC,"Matsumoto,Catherine MA",25,ACD 402,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GEO, 102,13,ORAL COMMUNICATION,LEC,"Matsumoto,Catherine MA",22,ACD 402,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEO, 102,14,ORAL COMMUNICATION,LEC,"Sperla,Michael J",29,SBSB 2101,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
GEO, 102,15,ORAL COMMUNICATION,LEC,"Sperla,Michael J",28,SBSB 2111,1/23/17,5/12/17,M,7:00:00 PM,9:50:00 PM
GEO, 102,16,ORAL COMMUNICATION,LEC,"Sperla,Michael J",28,SBSB 2140,1/23/17,5/12/17,T,7:00:00 PM,9:50:00 PM
GEO, 102,17,ORAL COMMUNICATION,LEC,"Hanson,Cynthia C",27,ACD 408,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEO, 102,18,ORAL COMMUNICATION,LEC,"Hanson,Cynthia C",29,ACD 408,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEO, 102,19,ORAL COMMUNICATION,LEC,"McMurren-Pollack,Patricia J",29,ACD 408,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEO, 102,20,ORAL COMMUNICATION,LEC,"Hanson,Cynthia C",28,ACD 408,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEO, 102,21,ORAL COMMUNICATION,LEC,"Hanson,Cynthia C",29,ACD 408,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
GEO, 102,22,ORAL COMMUNICATION,LEC,"Hanson,Cynthia C",28,ACD 408,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEO, 102,23,ORAL COMMUNICATION,LEC,"McMurren-Pollack,Patricia J",28,ACD 408,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
GEO, 102,24,ORAL COMMUNICATION,LEC,"McMurren-Pollack,Patricia J",28,ACD 408,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
GEO, 102,25,ORAL COMMUNICATION,LEC,"Matsumoto,Catherine MA",28,ACD 408,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
GEO, 102,26,ORAL COMMUNICATION,LEC,"Matsumoto,Catherine MA",28,ACD 408,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEO, 102,27,ORAL COMMUNICATION,LEC,"Ribble,Marilyn S",28,ACD 408,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEO, 102,28,ORAL COMMUNICATION,LEC,"Ribble,Marilyn S",28,ACD 408,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEO, 102,29,ORAL COMMUNICATION,LEC,"Ribble,Marilyn S",29,ACD 408,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GEO, 102,30,ORAL COMMUNICATION,LEC,"Ribble,Marilyn S",29,ACD 408,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEO, 102,31,ORAL COMMUNICATION,LEC,"Sperla,Michael J",29,SBSB 2111,1/23/17,5/12/17,W,7:00:00 PM,9:50:00 PM
GEO, 102,32,ORAL COMMUNICATION,LEC,"Ribble,Marilyn S",28,ACD 408,1/23/17,5/12/17,R,7:00:00 PM,9:50:00 PM
GEO, 102,34,ORAL COMMUNICATION,LEC,"Saner,Julie C",25,ACD 407,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEO, 102,35,ORAL COMMUNICATION,LEC,"Saner,Julie C",28,ACD 201,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEO, 102,36,ORAL COMMUNICATION,LEC,"Lindholm,Charmin",28,UNIV 440,1/23/17,5/12/17,W,11:30:00 AM,2:20:00 PM
GEOG, 110,01,INTRO TO PHYSICAL GEOGRAPHY,LEC,"Ridder,Elizabeth A",43,SBSB 1108,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEOG, 110,02,INTRO TO PHYSICAL GEOGRAPHY,LEC,"Ridder,Elizabeth A",42,SBSB 1108,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEOG, 201,01,WORLD REGIONAL GEOGRAPHY,LEC,"Rossiter,Jaime S",17,SBSB 2111,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
GEOG, 201,02,WORLD REGIONAL GEOGRAPHY,LEC,"Rossiter,Jaime S",24,SBSB 2111,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
GEOG, 201,03,WORLD REGIONAL GEOGRAPHY,LEC,"Rossiter,Jonathan T",39,SBSB 2111,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEOG, 305,01,US/MEX BORDER,LEC,"Schultz,Richard D",43,SBSB 2111,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEOG, 341,01,NATURE & SOCIETY IN CALIFORNIA,LEC,"Guthey,Greig T",45,SBSB 2111,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEOG, 460,01,FOOD SYSTEMS /EMERGING MARKETS,LEC,"Guthey,Greig T",35,SBSB 1108,1/23/17,5/12/17,F,12:30:00 PM,3:20:00 PM
GES, 100,01,PHYSICAL SCIENCE AROUND US,LEC,"Sebrechts,Patrick J",60,SBSB 1103,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
GES, 100,02,PHYSICAL SCIENCE AROUND US,LEC,"Sebrechts,Patrick J",60,SBSB 1102,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GES, 100,03,PHYSICAL SCIENCE AROUND US,LEC,"Sebrechts,Patrick J",61,SBSB 1103,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GES, 100,04,PHYSICAL SCIENCE AROUND US,LEC,"Markey,John K",60,KEL 1106,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GES, 100,05,PHYSICAL SCIENCE AROUND US,LEC,"Markey,John K",59,MARK 310,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
GES, 100,10,PHYSICAL SCIENCE AROUND US,LEC,"Yazdekhasti,Hamid",57,SBSB 1102,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
GES, 100,20,PHYSICAL SCIENCE AROUND US,LEC,"Grubisha,Desiree S",63,SBSB 1102,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
GES, 101,10,"MATR,MOLEC,LIFE&ENVIR I",LEC,"Howell,Gary T",79,SCI2 242,1/23/17,5/12/17,TR,11:00:00 AM,11:50:00 AM
GES, 101,11A,"MATR,MOLEC,LIFE&ENVIR I",ACT,"Czarnocki,Cyprian J",27,SCI2 202,1/23/17,5/12/17,F,9:30:00 AM,11:20:00 AM
GES, 101,12A,"MATR,MOLEC,LIFE&ENVIR I",ACT,"Bader,Karson D",27,SCI2 202,1/23/17,5/12/17,F,12:30:00 PM,2:20:00 PM
GES, 101,13A,"MATR,MOLEC,LIFE&ENVIR I",ACT,"Sebrechts,Patrick J",25,SCI2 202,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
GES, 102,10,"MATR,MOLEC,LIFE&ENVIR II",LEC,"Hakanson,John L",238,ARTS 240,1/23/17,5/12/17,MW,7:30:00 AM,8:20:00 AM
GES, 102,11A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Drewe,John A",30,SCI 207,1/23/17,5/12/17,M,8:30:00 AM,10:20:00 AM
GES, 102,12A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Drewe,John A",30,SCI 207,1/23/17,5/12/17,M,10:30:00 AM,12:20:00 PM
GES, 102,13A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Drewe,John A",30,SCI 207,1/23/17,5/12/17,M,2:30:00 PM,4:20:00 PM
GES, 102,14A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Drewe,John A",30,SCI 207,1/23/17,5/12/17,M,4:30:00 PM,6:20:00 PM
GES, 102,15A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",30,SCI 207,1/23/17,5/12/17,W,8:30:00 AM,10:20:00 AM
GES, 102,16A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",30,SCI 207,1/23/17,5/12/17,W,10:30:00 AM,12:20:00 PM
GES, 102,17A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",29,SCI 207,1/23/17,5/12/17,W,2:30:00 PM,4:20:00 PM
GES, 102,18A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Emery,Jennifer H",29,SCI 207,1/23/17,5/12/17,W,4:30:00 PM,6:20:00 PM
GES, 102,20,"MATR,MOLEC,LIFE&ENVIR II",LEC,"Hakanson,John L",235,ARTS 240,1/23/17,5/12/17,MW,8:30:00 AM,9:20:00 AM
GES, 102,21A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Naumann,Kenneth W",28,SCI 207,1/23/17,5/12/17,T,8:00:00 AM,9:50:00 AM
GES, 102,22A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Maziarz,Jacob T",30,SCI 207,1/23/17,5/12/17,T,10:00:00 AM,11:50:00 AM
GES, 102,23A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Malfavon-Borja,Joanna M",30,SCI 207,1/23/17,5/12/17,T,1:00:00 PM,2:50:00 PM
GES, 102,24A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Osborne,Chris D",29,SCI 207,1/23/17,5/12/17,T,3:00:00 PM,4:50:00 PM
GES, 102,25A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",30,SCI 207,1/23/17,5/12/17,R,8:00:00 AM,9:50:00 AM
GES, 102,26A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",30,SCI 207,1/23/17,5/12/17,R,10:00:00 AM,11:50:00 AM
GES, 102,27A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",29,SCI 207,1/23/17,5/12/17,R,1:00:00 PM,2:50:00 PM
GES, 102,28A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Lopez,Sarah R",29,SCI 207,1/23/17,5/12/17,R,3:00:00 PM,4:50:00 PM
GES, 102,30,"MATR,MOLEC,LIFE&ENVIR II",LEC,"Hakanson,John L",42,ONLINE,1/23/17,5/12/17,,,
GES, 102,31A,"MATR,MOLEC,LIFE&ENVIR II",ACT,"Hakanson,John L",42,ONLINE,1/23/17,5/12/17,,,
GES, 103,01,LIFE& ENVIR SCI AROUND US,LEC,"Hakanson,John L",63,ONLINE,1/23/17,5/12/17,,,
GES, 105,01,INTRO TO PHYSICAL SCIENCE,LEC,"Sebrechts,Patrick J",140,ACD 102,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GES, 105,02,INTRO TO PHYSICAL SCIENCE,LEC,"Thiyagarajah,Selakilli",70,KEL 1111,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEW,  50,01,BASIC WRITING SKILLS,LEC,"Brown,Amelia A",13,MARK 107,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
GEW,  50,02,BASIC WRITING SKILLS,LEC,"Larson,Janette E",11,ACD 305,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEW, 101,01,PRIN OF WRITTEN COMM,LEC,"Grazier,William A",20,MARK 107,1/23/17,5/12/17,M,4:00:00 PM,6:50:00 PM
GEW, 101,02,PRIN OF WRITTEN COMM,LEC,"Cesmat,Brandon M",20,ACD 405,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
GEW, 101,03,PRIN OF WRITTEN COMM,LEC,"Cesmat,Brandon M",20,ACD 405,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEW, 101,04,PRIN OF WRITTEN COMM,LEC,"Brown,Amelia A",20,MARK 203,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEW, 101,05,PRIN OF WRITTEN COMM,LEC,"Cesmat,Brandon M",20,ACD 405,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEW, 101,06,PRIN OF WRITTEN COMM,LEC,"Headley,Cynthia M",20,ACD 405,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEW, 101,07,PRIN OF WRITTEN COMM,LEC,"Bebout,Kristin R",20,MARK 303,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEW, 101,08,PRIN OF WRITTEN COMM,LEC,"Egan,Caitlin A",20,ACD 405,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
GEW, 101,09,PRIN OF WRITTEN COMM,LEC,"Morrow,Carrie A",20,ACD 405,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEW, 101,10,PRIN OF WRITTEN COMM,LEC,"Morrow,Carrie A",20,ACD 405,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
GEW, 101,11,PRIN OF WRITTEN COMM,LEC,"Morrow,Carrie A",20,MARK 201,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEW, 101,12,PRIN OF WRITTEN COMM,LEC,"Tracey,Rebecca M P",19,ACD 405,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
GEW, 101,13,PRIN OF WRITTEN COMM,LEC,"Reynolds,Brandon A",20,MARK 201,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
GEW, 101,14,PRIN OF WRITTEN COMM,LEC,"Kessler,Grace M",20,MARK 308,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
GEW, 101,15,PRIN OF WRITTEN COMM,LEC,"Hall,Mea B H",20,ACD 405,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,16,PRIN OF WRITTEN COMM,LEC,"Hall,Mea B H",20,ACD 405,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEW, 101,17,PRIN OF WRITTEN COMM,LEC,"Braman,Jayne E",20,ACD 315,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEW, 101,18,PRIN OF WRITTEN COMM,LEC,"Larson,Janette E",20,ACD 405,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GEW, 101,19,PRIN OF WRITTEN COMM,LEC,"Wood,Syndee M",20,ACD 405,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEW, 101,20,PRIN OF WRITTEN COMM,LEC,"Morris,Raymond A",19,ACD 405,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
GEW, 101,21,PRIN OF WRITTEN COMM,LEC,"Braman,Jayne E",20,MARK 209,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
GEW, 101,22,PRIN OF WRITTEN COMM,LEC,"Kessler,Grace M",20,ACD 407,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,23,PRIN OF WRITTEN COMM,LEC,"Morris,Raymond A",20,MARK 303,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
GEW, 101,24,PRIN OF WRITTEN COMM,LEC,"Smith,Evan C",20,ACD 315,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,25,PRIN OF WRITTEN COMM,LEC,"Wilkinson,Sean M",20,MARK 201,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEW, 101,26,PRIN OF WRITTEN COMM,LEC,"Morris,Raymond A",20,UNIV 444,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEW, 101,27,PRIN OF WRITTEN COMM,LEC,"Wilkinson,Sean M",20,MARK 308,1/23/17,5/12/17,F,11:30:00 AM,2:20:00 PM
GEW, 101,28,PRIN OF WRITTEN COMM,LEC,"Wilkinson,Sean M",20,MARK 210,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEW, 101,29,PRIN OF WRITTEN COMM,LEC,"Wales,Shannon C",20,UNIV 440,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEW, 101,30,PRIN OF WRITTEN COMM,LEC,"Weseloh,Teresa J",20,UNIV 440,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEW, 101,31,PRIN OF WRITTEN COMM,LEC,"Mitchell Jr,John J",20,MARK 303,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
GEW, 101,32,PRIN OF WRITTEN COMM,LEC,"Mitchell Jr,John J",20,MARK 201,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
GEW, 101,33,PRIN OF WRITTEN COMM,LEC,"Hall,Mea B H",20,UNIV 444,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEW, 101,34,PRIN OF WRITTEN COMM,LEC,"Dutton,Walter",20,MARK 303,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,35,PRIN OF WRITTEN COMM,LEC,"Dutton,Walter",20,MARK 211,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GEW, 101,36,PRIN OF WRITTEN COMM,LEC,"Larson,Janette E",20,UNIV 441,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEW, 101,37,PRIN OF WRITTEN COMM,LEC,"Braman,Jayne E",20,UNIV 440,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GEW, 101,38,PRIN OF WRITTEN COMM,LEC,"Smith,Evan C",20,UNIV 440,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEW, 101,39,PRIN OF WRITTEN COMM,LEC,"Smith,Evan C",20,UNIV 237,1/23/17,5/12/17,F,9:30:00 AM,12:20:00 PM
GEW, 101,40,PRIN OF WRITTEN COMM,LEC,"Wales,Shannon C",20,ACD 405,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
GEW, 101,41,PRIN OF WRITTEN COMM,LEC,"Mitchell Jr,John J",20,ACD 408,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
GEW, 101,42,PRIN OF WRITTEN COMM,LEC,"Wilkinson,Sean M",20,ACD 402,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
GEW, 101,43,PRIN OF WRITTEN COMM,LEC,"Braman,Jayne E",20,UNIV 444,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,44,PRIN OF WRITTEN COMM,LEC,"Cesmat,Brandon M",20,UNIV 443,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
GEW, 101,45,PRIN OF WRITTEN COMM,LEC,"Fitzgerald,Rachelle A",20,ACD 405,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
GEW, 101,46,PRIN OF WRITTEN COMM,LEC,"Hall,Mea B H",20,UNIV 441,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GEW, 101,47,PRIN OF WRITTEN COMM,LEC,"Wales,Shannon C",20,MARK 210,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
GEW, 101,48,PRIN OF WRITTEN COMM,LEC,"Weseloh,Teresa J",20,UNIV 441,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
GEW, 101,49,PRIN OF WRITTEN COMM,LEC,"Morrow,Carrie A",20,ACD 404,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
GEW, 101,50,PRIN OF WRITTEN COMM,LEC,"Smith,Evan C",20,ACD 411B,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
GRAD, 699,01,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRAD, 699,02,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRAD, 699,06,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRAD, 699,07,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRAD, 699,08,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRAD, 699,12,Grad Continuous Enroll,NTI,,1,SEE NOTE,1/23/17,5/12/17,,,
GRMN, 101,01,BEGINNING GERMAN I,LEC,"Hughes,Michael K",34,MARK 205,1/23/17,5/12/17,WF,10:30:00 AM,12:20:00 PM
GRMN, 102,01,BEGINNING GERMAN II,LEC,"Hughes,Michael K",33,MARK 205,1/23/17,5/12/17,WF,8:30:00 AM,10:20:00 AM
GRMN, 102,02,BEGINNING GERMAN II,LEC,"Schacht,Hans",34,MARK 309,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
GRMN, 201,01,INTERMEDIATE GERMAN I,LEC,"Geiger,Marion",34,MARK 205,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
GRMN, 314-1,01,ST: 20TH CENT GERMAN CULTURE,LEC,"Hughes,Michael K",14,MARK 205,1/23/17,5/12/17,M,8:30:00 AM,11:20:00 AM
GRMN, 395C,01,INDEP STUDY,SUP,"Hughes,Michael K",1,INDEPSTUDY,1/23/17,5/12/17,,,
HD, 101,01,INTRO TO HUMAN DEVELOPMENT,LEC,"Beaulieu,Rodney J",99,ACD 305,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
HD, 101,02,INTRO TO HUMAN DEVELOPMENT,LEC,"Hall,Tracy",47,ONLINE,1/23/17,5/12/17,,,
HD, 102,01,PREP SKILLS FOR HD MAJORS,LEC,"Hernandez,Rafael J",64,ACD 305,1/23/17,5/12/17,W,10:30:00 AM,1:20:00 PM
HD, 102,02,PREP SKILLS FOR HD MAJORS,LEC,"Fuller,Kathy J",58,UNIV 100,1/23/17,5/12/17,W,12:30:00 PM,3:20:00 PM
HD, 220,01,STATISTICS IN HUMAN DEV,LEC,"Yerushalmian,Sara",30,UNIV 272,1/23/17,5/12/17,T,1:00:00 PM,3:50:00 PM
HD, 220,02,STATISTICS IN HUMAN DEV,LEC,"Yerushalmian,Sara",30,UNIV 272,1/23/17,5/12/17,W,12:30:00 PM,3:20:00 PM
HD, 220,03,STATISTICS IN HUMAN DEV,LEC,"Yerushalmian,Sara",29,FCB 104,1/23/17,5/12/17,R,1:00:00 PM,3:50:00 PM
